HYPOE	Hypothetical enyme	RXN-14046	R02494	rxn01808	MNXR100763	RXN-14046	iML1515			['META:RXN-14046']	['R02494']	['rxn01808']	['MNXR100763']								
HYXNtex	Hypoxanthine transport via diffusion (extracellular to periplasm)	TRANS-RXN0-562; TRANS-RXN0-579		rxn10143; rxn08737; rxn08738	MNXR100749	['TRANS-RXN0-579', 'TRANS-RXN0-562']	iML1515			['META:TRANS-RXN0-579', 'META:TRANS-RXN0-562']		['rxn10143', 'rxn08737', 'rxn08738']	['MNXR100749']								
HYXNtpp	Hypoxanthine transport (periplasm)	TRANS-RXN0-562; TRANS-RXN0-579		rxn10143; rxn08737; rxn08738	MNXR100749	['TRANS-RXN0-562', 'TRANS-RXN0-579']	iML1515			['META:TRANS-RXN0-579', 'META:TRANS-RXN0-562']		['rxn10143', 'rxn08737', 'rxn08738']	['MNXR100749']								
Htex	Proton transport via diffusion (extracellular to periplasm)	RXN-14452		rxn11009; rxn08730	MNXR100765	['RXN-13519', 'TRANS-RXN-218']	iML1515			['META:RXN-14452']		['rxn11009', 'rxn08730']	['MNXR100765']								
I2FE2SR	ISC [2Fe-2S] regeneration				MNXR100766		iML1515						['MNXR100766']								
I2FE2SS	ISC [2Fe-2S] Synthesis				MNXR100767		iML1515						['MNXR100767']								
I2FE2SS2	ISC [2Fe-2S] Synthesis II				MNXR100768		iML1515						['MNXR100768']								
I2FE2ST	ISC [2Fe-2S] Transfer				MNXR100769		iML1515						['MNXR100769']								
I4FE4SR	ISC [4Fe-4S] Reduction				MNXR100770		iML1515						['MNXR100770']								
I4FE4ST	ISC [4Fe-4S] Transfer				MNXR100771		iML1515						['MNXR100771']								
ICDHyr	Isocitrate dehydrogenase (NADP)		R00267	rxn00198	MNXR100781		iML1515	iYO844	iAF692		['R00267']	['rxn00198']	['MNXR100781']		['R00267']	['rxn00198']	['MNXR100781']		['R00267']	['rxn00198']	['MNXR100781']
ICHORS		ISOCHORSYN-RXN	R01717	rxn01258	MNXR100784	ISOCHORSYN-RXN		iYO844						['META:ISOCHORSYN-RXN']	['R01717']	['rxn01258']	['MNXR100784']				
ICHORS_copy1	Isochorismate synthase	ISOCHORSYN-RXN	R01717	rxn01258	MNXR100784		iML1515			['META:ISOCHORSYN-RXN']	['R01717']	['rxn01258']	['MNXR100784']								
ICHORS_copy2	Isochorismate synthase	ISOCHORSYN-RXN	R01717	rxn01258	MNXR100784		iML1515			['META:ISOCHORSYN-RXN']	['R01717']	['rxn01258']	['MNXR100784']								
ICHORT	Isochorismatase	ISOCHORMAT-RXN	R03037	rxn02177	MNXR100785		iML1515	iYO844		['META:ISOCHORMAT-RXN']	['R03037']	['rxn02177']	['MNXR100785']	['META:ISOCHORMAT-RXN']	['R03037']	['rxn02177']	['MNXR100785']				
ICITt10				rxn05589	MNXR100786			iYO844								['rxn05589']	['MNXR100786']				
ICITt2				rxn12802; rxn05590	MNXR100787			iYO844								['rxn12802', 'rxn05590']	['MNXR100787']				
ICL	Isocitrate lyase		R00479	rxn00336	MNXR100789		iML1515				['R00479']	['rxn00336']	['MNXR100789']								
ICYSDS	ISC Cysteine desulfuration				MNXR100790		iML1515						['MNXR100790']								
IDOND	L-idonate 5-dehydrogenase	RXN-12107	R05683	rxn03953	MNXR100801	RXN-12107	iML1515			['META:RXN-12107']	['R05683']	['rxn03953']	['MNXR100801']								
IDOND2	L-indonate 5-dehydrogenase (NADP)	L-IDONATE-2-DEHYDROGENASE-RXN	R05684	rxn03954	MNXR100802	L-IDONATE-2-DEHYDROGENASE-RXN	iML1515			['META:L-IDONATE-2-DEHYDROGENASE-RXN']	['R05684']	['rxn03954']	['MNXR100802']								
IDONt2rpp	L-idonate transport via proton symport, reversible (periplasm)	TRANS-RXN-181A		rxn10167; rxn08742	MNXR100803	TRANS-RXN-181A	iML1515			['META:TRANS-RXN-181A']		['rxn08742', 'rxn10167']	['MNXR100803']								
IDONtex	L-idonate transport via diffusion (extracellular to periplasm)			rxn08743	MNXR100804		iML1515					['rxn08743']	['MNXR100804']								
IG3PS	Imidazole-glycerol-3-phosphate synthase	GLUTAMIDOTRANS-RXN	R04558	rxn03135	MNXR100811		iML1515		iAF692	['META:GLUTAMIDOTRANS-RXN']	['R04558']	['rxn03135']	['MNXR100811']					['META:GLUTAMIDOTRANS-RXN']	['R04558']	['rxn03135']	['MNXR100811']
IG3PS_1		GLUTAMIDOTRANS-RXN	R04558	rxn03135	MNXR100811			iYO844						['META:GLUTAMIDOTRANS-RXN']	['R04558']	['rxn03135']	['MNXR100811']				
IGPDH	Imidazoleglycerol-phosphate dehydratase	IMIDPHOSDEHYD-RXN	R03457	rxn02473	MNXR100813	IMIDPHOSDEHYD-RXN	iML1515		iAF692	['META:IMIDPHOSDEHYD-RXN']	['R03457']	['rxn02473']	['MNXR100813']					['META:IMIDPHOSDEHYD-RXN']	['R03457']	['rxn02473']	['MNXR100813']
IGPDH_1		IMIDPHOSDEHYD-RXN	R03457	rxn02473	MNXR100813	IMIDPHOSDEHYD-RXN		iYO844						['META:IMIDPHOSDEHYD-RXN']	['R03457']	['rxn02473']	['MNXR100813']				
IGPS	Indole-3-glycerol-phosphate synthase	IGPSYN-RXN	R03508	rxn02507	MNXR100814	IGPSYN-RXN	iML1515	iYO844	iAF692	['META:IGPSYN-RXN']	['R03508']	['rxn02507']	['MNXR100814']	['META:IGPSYN-RXN']	['R03508']	['rxn02507']	['MNXR100814']	['META:IGPSYN-RXN']	['R03508']	['rxn02507']	['MNXR100814']
ILEDHr				rxn09896	MNXR100816			iYO844								['rxn09896']	['MNXR100816']				
ILETA	Isoleucine transaminase	BRANCHED-CHAINAMINOTRANSFERILEU-RXN	R02199	rxn01575	MNXR96228		iML1515	iYO844	iAF692	['META:BRANCHED-CHAINAMINOTRANSFERILEU-RXN']	['R02199']	['rxn01575']	['MNXR96228']	['META:BRANCHED-CHAINAMINOTRANSFERILEU-RXN']	['R02199']	['rxn01575']	['MNXR96228']	['META:BRANCHED-CHAINAMINOTRANSFERILEU-RXN']	['R02199']	['rxn01575']	['MNXR96228']
ILETRS			R03656	rxn06440	MNXR100820				iAF692										['R03656']	['rxn06440']	['MNXR100820']
ILEabcpp	L-isoleucine transport via ABC system (periplasm)	ABC-15-RXN		rxn08745; rxn05179	MNXR100821		iML1515			['META:ABC-15-RXN']		['rxn08745', 'rxn05179']	['MNXR100821']								
ILEt2r				rxn08746; rxn13322; rxn05244	MNXR100822			iYO844	iAF692							['rxn13322', 'rxn05244', 'rxn08746']	['MNXR100822']			['rxn13322', 'rxn05244', 'rxn08746']	['MNXR100822']
ILEt2rpp	L-isoleucine reversible transport via proton symport (periplasm)			rxn08746; rxn13322; rxn05244	MNXR100822		iML1515					['rxn13322', 'rxn05244', 'rxn08746']	['MNXR100822']								
ILEt3pp	L-isoleucine transport out via proton antiport (periplasm)						iML1515														
ILEtex	L-isoleucine transport via diffusion (extracellular to periplasm)			rxn10933; rxn08747; rxn13323	MNXR100824		iML1515					['rxn08747', 'rxn13323', 'rxn10933']	['MNXR100824']								
IMPC	IMP cyclohydrolase	IMPCYCLOHYDROLASE-RXN	R01127	rxn00832	MNXR100783	IMPCYCLOHYDROLASE-RXN	iML1515	iYO844	iAF692	['META:IMPCYCLOHYDROLASE-RXN']	['R01127']	['rxn00832']	['MNXR100783']	['META:IMPCYCLOHYDROLASE-RXN']	['R01127']	['rxn00832']	['MNXR100783']	['META:IMPCYCLOHYDROLASE-RXN']	['R01127']	['rxn00832']	['MNXR100783']
IMPD	IMP dehydrogenase	IMP-DEHYDROG-RXN	R01130	rxn00834	MNXR100830	IMP-DEHYDROG-RXN	iML1515	iYO844	iAF692	['META:IMP-DEHYDROG-RXN']	['R01130']	['rxn00834']	['MNXR100830']	['META:IMP-DEHYDROG-RXN']	['R01130']	['rxn00834']	['MNXR100830']	['META:IMP-DEHYDROG-RXN']	['R01130']	['rxn00834']	['MNXR100830']
IMPtex	IMP transport via diffusion (extracellular to periplasm)	TRANS-RXN0-566		rxn08749	MNXR100831	TRANS-RXN0-566	iML1515			['META:TRANS-RXN0-566']		['rxn08749']	['MNXR100831']								
IND3ACt2r				rxn10560	MNXR100832				iAF692											['rxn10560']	['MNXR100832']
INDOLEt2pp	Indole transport via proton symport, irreversible (periplasm)	TRANS-RXN-142		rxn08750; rxn10176	MNXR100835	TRANS-RXN-142	iML1515			['META:TRANS-RXN-142']		['rxn08750', 'rxn10176']	['MNXR100835']								
INDOLEt2rpp	Indole transport via proton symport, reversible (periplasm)	TRANS-RXN-142		rxn08750; rxn10176	MNXR100835	TRANS-RXN-142	iML1515			['META:TRANS-RXN-142']		['rxn08750', 'rxn10176']	['MNXR100835']								
INDOLEtex	Indole transport via diffusion (extracellular to periplasm)	TRANS-RXN0-563		rxn08751	MNXR100836	TRANS-RXN0-563	iML1515			['META:TRANS-RXN0-563']		['rxn08751']	['MNXR100836']								
INOSTO	Myo-Inositol:oxygen oxidoreductase	MYO-INOSITOL-OXYGENASE-RXN	R01184	rxn00880	MNXR100839	MYO-INOSITOL-OXYGENASE-RXN	iML1515			['META:MYO-INOSITOL-OXYGENASE-RXN']	['R01184']	['rxn00880']	['MNXR100839']								
INOSTt4pp	Na+/myo-inositol symporter (periplasm)			rxn08752	MNXR100840		iML1515					['rxn08752']	['MNXR100840']								
INS2D		MYO-INOSITOL-2-DEHYDROGENASE-RXN	R01183	rxn00879	MNXR100842	MYO-INOSITOL-2-DEHYDROGENASE-RXN		iYO844	iAF692					['META:MYO-INOSITOL-2-DEHYDROGENASE-RXN']	['R01183']	['rxn00879']	['MNXR100842']	['META:MYO-INOSITOL-2-DEHYDROGENASE-RXN']	['R01183']	['rxn00879']	['MNXR100842']
INSCR				rxn05743	MNXR100843			iYO844								['rxn05743']	['MNXR100843']				
INSH	Inosine hydrolase	INOSINE-NUCLEOSIDASE-RXN	R01770	rxn01299	MNXR100844	INOSINE-NUCLEOSIDASE-RXN	iML1515			['META:INOSINE-NUCLEOSIDASE-RXN']	['R01770']	['rxn01299']	['MNXR100844']								
INSK	Insosine kinase	INOSINEKIN-RXN	R01131	rxn00835	MNXR100845	INOSINEKIN-RXN	iML1515			['META:INOSINEKIN-RXN']	['R01131']	['rxn00835']	['MNXR100845']								
INSTt2				rxn05593	MNXR100841			iYO844								['rxn05593']	['MNXR100841']				
INSTtex	Inositol transport via diffusion (extracellular to periplasm)			rxn08755	MNXR100848		iML1515					['rxn08755']	['MNXR100848']								
INSt2		TRANS-RXN-108G		rxn05316; rxn08753	MNXR100850	TRANS-RXN-108G		iYO844						['META:TRANS-RXN-108G']		['rxn05316', 'rxn08753']	['MNXR100850']				
INSt2pp	Inosine transport in via proton symport (periplasm)	TRANS-RXN-108G		rxn05316; rxn08753	MNXR100850	TRANS-RXN-108G	iML1515			['META:TRANS-RXN-108G']		['rxn05316', 'rxn08753']	['MNXR100850']								
INSt3pp	Inosine transport out via proton antiport (perisplasm)					RXN0-18	iML1515														
INStex	Inosine transport via diffusion (extracellular to periplasm)			rxn08754	MNXR100849		iML1515					['rxn08754']	['MNXR100849']								
IOR				rxn10561	MNXR100853				iAF692											['rxn10561']	['MNXR100853']
IOR2				rxn10562	MNXR143168				iAF692											['rxn10562']	['MNXR143168']
IOR3				rxn10563	MNXR100856				iAF692											['rxn10563']	['MNXR100856']
IPDDI	Isopentenyl-diphosphate D-isomerase	IPPISOM-RXN	R01123	rxn00830	MNXR100796	IPPISOM-RXN	iML1515	iYO844		['META:IPPISOM-RXN']	['R01123']	['rxn00830']	['MNXR100796']	['META:IPPISOM-RXN']	['R01123']	['rxn00830']	['MNXR100796']				
IPDDI3x				rxn10564	MNXR100871				iAF692											['rxn10564']	['MNXR100871']
IPDDI3y				rxn10565	MNXR100872				iAF692											['rxn10565']	['MNXR100872']
IPDPS	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp)			rxn08756	MNXR100874		iML1515	iYO844				['rxn08756']	['MNXR100874']			['rxn08756']	['MNXR100874']				
IPDPUPT					MNXR100875			iYO844									['MNXR100875']				
IPMD	3-isopropylmalate dehydrogenase	3-ISOPROPYLMALDEHYDROG-RXN	R04426	rxn03062	MNXR100878	3-ISOPROPYLMALDEHYDROG-RXN	iML1515	iYO844	iAF692	['META:3-ISOPROPYLMALDEHYDROG-RXN']	['R04426']	['rxn03062']	['MNXR100878']	['META:3-ISOPROPYLMALDEHYDROG-RXN']	['R04426']	['rxn03062']	['MNXR100878']	['META:3-ISOPROPYLMALDEHYDROG-RXN']	['R04426']	['rxn03062']	['MNXR100878']
IPPMIa	3-isopropylmalate dehydratase	RXN-8991	R04001	rxn02811	MNXR100827	RXN-8991	iML1515	iYO844	iAF692	['META:RXN-8991']	['R04001']	['rxn02811']	['MNXR100827']	['META:RXN-8991']	['R04001']	['rxn02811']	['MNXR100827']	['META:RXN-8991']	['R04001']	['rxn02811']	['MNXR100827']
IPPMIb	2-isopropylmalate hydratase	3-ISOPROPYLMALISOM-RXN	R03968	rxn02789	MNXR100826	3-ISOPROPYLMALISOM-RXN	iML1515	iYO844	iAF692	['META:3-ISOPROPYLMALISOM-RXN']	['R03968']	['rxn02789']	['MNXR100826']	['META:3-ISOPROPYLMALISOM-RXN']	['R03968']	['rxn02789']	['MNXR100826']	['META:3-ISOPROPYLMALISOM-RXN']	['R03968']	['rxn02789']	['MNXR100826']
IPPS	2-isopropylmalate synthase	2-ISOPROPYLMALATESYN-RXN	R01213	rxn00902	MNXR100879	2-ISOPROPYLMALATESYN-RXN	iML1515	iYO844	iAF692	['META:2-ISOPROPYLMALATESYN-RXN']	['R01213']	['rxn00902']	['MNXR100879']	['META:2-ISOPROPYLMALATESYN-RXN']	['R01213']	['rxn00902']	['MNXR100879']	['META:2-ISOPROPYLMALATESYN-RXN']	['R01213']	['rxn00902']	['MNXR100879']
ISETACabcpp	Isethionate transport via ABC system (periplasm)			rxn08758; rxn05594	MNXR100880		iML1515					['rxn08758', 'rxn05594']	['MNXR100880']								
ISETACtex	Isethionate transport via diffusion (extracellular to periplasm)			rxn08759	MNXR100881		iML1515					['rxn08759']	['MNXR100881']								
ISOMS			R00810; R06217	rxn00582	MNXR100882	ISOMALTULOSE-SYNTHASE-RXN		iYO844							['R00810', 'R06217']	['rxn00582']	['MNXR100882']				
ISTNTabc				rxn08758; rxn05594	MNXR100880			iYO844								['rxn08758', 'rxn05594']	['MNXR100880']				
ITCY			R00962	rxn00707	MNXR100885			iYO844							['R00962']	['rxn00707']	['MNXR100885']				
IZPN_1		IMIDAZOLONEPROPIONASE-RXN	R02288	rxn01642	MNXR100896			iYO844						['META:IMIDAZOLONEPROPIONASE-RXN']	['R02288']	['rxn01642']	['MNXR100896']				
K2L4Aabcpp	KDO(2)-lipid IV A transport via ABC system (periplasm)			rxn08760	MNXR100899		iML1515					['rxn08760']	['MNXR100899']								
K2L4Aabctex	KDO(2)-lipid IV A transport via ABC system (periplasm to extracellular)				MNXR100900		iML1515						['MNXR100900']								
KARA1	Ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)	ACETOLACTREDUCTOISOM-RXN	R04439		MNXR97523	ACETOLACTREDUCTOISOM-RXN	iML1515	iYO844	iAF692	['META:ACETOLACTREDUCTOISOM-RXN']	['R04439']		['MNXR97523']	['META:ACETOLACTREDUCTOISOM-RXN']	['R04439']		['MNXR97523']	['META:ACETOLACTREDUCTOISOM-RXN']	['R04439']		['MNXR97523']
KARA2	Ketol-acid reductoisomerase (2-Acetolactate)	ACETOOHBUTREDUCTOISOM-RXN			MNXR100902	ACETOOHBUTREDUCTOISOM-RXN	iML1515	iYO844	iAF692	['META:ACETOOHBUTREDUCTOISOM-RXN']			['MNXR100902']	['META:ACETOOHBUTREDUCTOISOM-RXN']			['MNXR100902']	['META:ACETOOHBUTREDUCTOISOM-RXN']			['MNXR100902']
KAS1					MNXR100907			iYO844									['MNXR100907']				
KAS10				rxn10026	MNXR100908			iYO844								['rxn10026']	['MNXR100908']				
KAS11					MNXR100909			iYO844									['MNXR100909']				
KAS12					MNXR100910			iYO844									['MNXR100910']				
KAS13				rxn10029	MNXR100911			iYO844								['rxn10029']	['MNXR100911']				
KAS14	Beta-ketoacyl-ACP synthase	3-OXOACYL-ACP-SYNTH-BASE-RXN	R04355	rxn05347	MNXR100912		iML1515			['META:3-OXOACYL-ACP-SYNTH-BASE-RXN']	['R04355']	['rxn05347']	['MNXR100912']								
KAS15	Beta-ketoacyl-ACP synthase (2)	2.3.1.180-RXN	R10707	rxn08766	MNXR100913		iML1515			['META:2.3.1.180-RXN']	['R10707']	['rxn08766']	['MNXR100913']								
KAS17					MNXR100915			iYO844									['MNXR100915']				
KAS2					MNXR100917			iYO844									['MNXR100917']				
KAS3					MNXR100919			iYO844									['MNXR100919']				
KAS4					MNXR100920			iYO844									['MNXR100920']				
KAS5				rxn10034	MNXR100921			iYO844								['rxn10034']	['MNXR100921']				
KAS6					MNXR100922			iYO844									['MNXR100922']				
KAS7					MNXR100923			iYO844									['MNXR100923']				
KAS8				rxn05291	MNXR100924			iYO844								['rxn05291']	['MNXR100924']				
KAS9				rxn10038	MNXR100925			iYO844								['rxn10038']	['MNXR100925']				
KDOCT2	3-deoxy-manno-octulosonate cytidylyltransferase	CPM-KDOSYNTH-RXN			MNXR100932		iML1515			['META:CPM-KDOSYNTH-RXN']			['MNXR100932']								
KDOPP	3-deoxy-manno-octulosonate-8-phosphatase	KDO-8PPHOSPHAT-RXN			MNXR141191		iML1515			['META:KDO-8PPHOSPHAT-RXN']			['MNXR141191']								
KDOPS	3-deoxy -D-manno-octulosonic -acid 8-phosphate synthase		R03254	rxn02331	MNXR141202		iML1515				['R03254']	['rxn02331']	['MNXR141202']								
KDUI	5-keto-4-deoxyuronate isomerase						iML1515														
KG6PDC	3-keto-L-gulonate 6-phosphate decarboxylase	RXN0-705	R07125	rxn04928	MNXR100935	RXN0-705	iML1515			['META:RXN0-705']	['R07125']	['rxn04928']	['MNXR100935']								
Kabcpp	Potassium ABC transporter (periplasm)	3.6.3.12-RXN; 3.6.3.10-RXN; TRANS-RXN-2		rxn10558; rxn08762; rxn10168	MNXR100657	TRANS-RXN-2	iML1515			['META:3.6.3.12-RXN', 'META:TRANS-RXN-2', 'META:3.6.3.10-RXN']		['rxn08762', 'rxn10168', 'rxn10558']	['MNXR100657']								
Kt1		TRANS-RXN-143; TRANS-RXN-190; TRANS-RXN-186; TRANS-RXN-185; TRANS-RXN-187		rxn05206; rxn08771	MNXR100950	['TRANS-RXN-187', 'TRANS-RXN-186', 'TRANS-RXN-185', 'TRANS-RXN-190']		iYO844						['META:TRANS-RXN-190', 'META:TRANS-RXN-186', 'META:TRANS-RXN-185', 'META:TRANS-RXN-143', 'META:TRANS-RXN-187']		['rxn05206', 'rxn08771']	['MNXR100950']				
Kt2pp	Potassium transport in via proton symport (periplasm)	TRANS-RXN-3		rxn05595; rxn08769	MNXR100951	TRANS-RXN-3	iML1515			['META:TRANS-RXN-3']		['rxn05595', 'rxn08769']	['MNXR100951']								
Kt2r		TRANS-RXN-3		rxn05595; rxn08769	MNXR100951	TRANS-RXN-3		iYO844						['META:TRANS-RXN-3']		['rxn05595', 'rxn08769']	['MNXR100951']				
Kt2r_copy1		TRANS-RXN-3		rxn05595; rxn08769	MNXR100951				iAF692									['META:TRANS-RXN-3']		['rxn05595', 'rxn08769']	['MNXR100951']
Kt2r_copy2		TRANS-RXN-3		rxn05595; rxn08769	MNXR100951				iAF692									['META:TRANS-RXN-3']		['rxn05595', 'rxn08769']	['MNXR100951']
Kt3pp	Potassium transport out via proton antiport (periplasm)	TRANS-RXN-42		rxn05596; rxn08770	MNXR100939	TRANS-RXN-42	iML1515			['META:TRANS-RXN-42']		['rxn05596', 'rxn08770']	['MNXR100939']								
Kt3r		TRANS-RXN-42		rxn05596; rxn08770	MNXR100939	TRANS-RXN-42		iYO844						['META:TRANS-RXN-42']		['rxn05596', 'rxn08770']	['MNXR100939']				
Ktex	Potassium transport via diffusion (extracellular to periplasm)	TRANS-RXN-143; TRANS-RXN-190; TRANS-RXN-186; TRANS-RXN-185; TRANS-RXN-187		rxn05206; rxn08771	MNXR100950	['TRANS-RXN-185', 'TRANS-RXN-186', 'TRANS-RXN-187', 'TRANS-RXN-190']	iML1515			['META:TRANS-RXN-190', 'META:TRANS-RXN-186', 'META:TRANS-RXN-185', 'META:TRANS-RXN-143', 'META:TRANS-RXN-187']		['rxn05206', 'rxn08771']	['MNXR100950']								
LA4NTpp	4-amino-4-deoxy-L-arabinotransferase (LPS lipid A modification, periplasmic face of membrane))			rxn08772	MNXR100954		iML1515					['rxn08772']	['MNXR100954']								
LAAF					MNXR100955			iYO844									['MNXR100955']				
LAAL1				rxn09897	MNXR100956			iYO844								['rxn09897']	['MNXR100956']				
LAAL10				rxn09898	MNXR100957			iYO844								['rxn09898']	['MNXR100957']				
LAAL11				rxn09899	MNXR100958			iYO844								['rxn09899']	['MNXR100958']				
LAAL12				rxn09900	MNXR100959			iYO844								['rxn09900']	['MNXR100959']				
LAAL13				rxn09901	MNXR100960			iYO844								['rxn09901']	['MNXR100960']				
LAAL14				rxn09902	MNXR100961			iYO844								['rxn09902']	['MNXR100961']				
LAAL15				rxn09903	MNXR100962			iYO844								['rxn09903']	['MNXR100962']				
LAAL16				rxn09904	MNXR100963			iYO844								['rxn09904']	['MNXR100963']				
LAAL17				rxn09905	MNXR100964			iYO844								['rxn09905']	['MNXR100964']				
LAAL18				rxn09906	MNXR100965			iYO844								['rxn09906']	['MNXR100965']				
LAAL19				rxn09907	MNXR100966			iYO844								['rxn09907']	['MNXR100966']				
LAAL2				rxn09908	MNXR100967			iYO844								['rxn09908']	['MNXR100967']				
LAAL20				rxn09909	MNXR100968			iYO844								['rxn09909']	['MNXR100968']				
LAAL21				rxn09910	MNXR100969			iYO844								['rxn09910']	['MNXR100969']				
LAAL22				rxn09911	MNXR100970			iYO844								['rxn09911']	['MNXR100970']				
LAAL23				rxn09912	MNXR100971			iYO844								['rxn09912']	['MNXR100971']				
LAAL24				rxn09913	MNXR143185			iYO844								['rxn09913']	['MNXR143185']				
LAAL25				rxn09914	MNXR100973			iYO844								['rxn09914']	['MNXR100973']				
LAAL26				rxn09915	MNXR100974			iYO844								['rxn09915']	['MNXR100974']				
LAAL27				rxn09916	MNXR100975			iYO844								['rxn09916']	['MNXR100975']				
LAAL28				rxn09917	MNXR100976			iYO844								['rxn09917']	['MNXR100976']				
LAAL29					MNXR100977			iYO844									['MNXR100977']				
LAAL3				rxn09919	MNXR100978			iYO844								['rxn09919']	['MNXR100978']				
LAAL30				rxn09920	MNXR100979			iYO844								['rxn09920']	['MNXR100979']				
LAAL31				rxn09921	MNXR100980			iYO844								['rxn09921']	['MNXR100980']				
LAAL32				rxn09922	MNXR100981			iYO844								['rxn09922']	['MNXR100981']				
LAAL33				rxn09923	MNXR100982			iYO844								['rxn09923']	['MNXR100982']				
LAAL34				rxn09924	MNXR100983			iYO844								['rxn09924']	['MNXR100983']				
LAAL35				rxn09925	MNXR100984			iYO844								['rxn09925']	['MNXR100984']				
LAAL36				rxn09926	MNXR100985			iYO844								['rxn09926']	['MNXR100985']				
LAAL37				rxn09927	MNXR100986			iYO844								['rxn09927']	['MNXR100986']				
LAAL38				rxn09928	MNXR100987			iYO844								['rxn09928']	['MNXR100987']				
LAAL39				rxn09929	MNXR100988			iYO844								['rxn09929']	['MNXR100988']				
LAAL4				rxn09930	MNXR100989			iYO844								['rxn09930']	['MNXR100989']				
LAAL40					MNXR100990			iYO844									['MNXR100990']				
LAAL41				rxn09932	MNXR100991			iYO844								['rxn09932']	['MNXR100991']				
LAAL42				rxn09933	MNXR100992			iYO844								['rxn09933']	['MNXR100992']				
LAAL5					MNXR138538			iYO844									['MNXR138538']				
LAAL6				rxn09935	MNXR100994			iYO844								['rxn09935']	['MNXR100994']				
LAAL7				rxn09936	MNXR100995			iYO844								['rxn09936']	['MNXR100995']				
LAAL8				rxn09937	MNXR100996			iYO844								['rxn09937']	['MNXR100996']				
LAAL9				rxn09938	MNXR100997			iYO844								['rxn09938']	['MNXR100997']				
LACZ	B-galactosidase		R01100; R06114	rxn11244; rxn00816	MNXR101000		iML1515	iYO844			['R06114', 'R01100']	['rxn00816', 'rxn11244']	['MNXR101000']		['R06114', 'R01100']	['rxn00816', 'rxn11244']	['MNXR101000']				
LACZpp	B-galactosidase		R01100; R06114	rxn11244; rxn00816	MNXR101000		iML1515				['R06114', 'R01100']	['rxn00816', 'rxn11244']	['MNXR101000']								
LADGMDH	L-alanyl-gamma-D-glutamyl-meso-diaminopimelate hydrolase			rxn08773	MNXR101002		iML1515					['rxn08773']	['MNXR101002']								
LALADGLUtex	L-alanyl-D-glutamate transport via diffusion (extracellular to periplasm)				MNXR101003		iML1515						['MNXR101003']								
LALADGLUtpp	L-alanyl-D-glutamate transport in via proton symport (periplasm)				MNXR101004		iML1515						['MNXR101004']								
LALALGLUtex	L-alanyl-L-glutamate transport via diffusion (extracellular to periplasm)				MNXR101005		iML1515						['MNXR101005']								
LALALGLUtpp	L-alanyl-L-glutamate transport in via proton symport (periplasm)				MNXR101006		iML1515						['MNXR101006']								
LALDO2x	D-Lactaldehyde:NAD+ 1-oxidoreductase	D-LACTALDEHYDE-DEHYDROGENASE-RXN	R02527	rxn01831	MNXR101008	D-LACTALDEHYDE-DEHYDROGENASE-RXN	iML1515			['META:D-LACTALDEHYDE-DEHYDROGENASE-RXN']	['R02527']	['rxn01831']	['MNXR101008']								
LALDO3	L-Lactaldehyde:NADP+ 1-oxidoreductase	1.1.1.283-RXN	R02260	rxn01618; rxn04937	MNXR101010	1.1.1.283-RXN	iML1515			['META:1.1.1.283-RXN']	['R02260']	['rxn04937', 'rxn01618']	['MNXR101010']								
LALGP	L-alanyl-gamma-L-glutamate peptidase	RXN0-6981		rxn08775	MNXR101011		iML1515			['META:RXN0-6981']		['rxn08775']	['MNXR101011']								
LANTHabc		TRANS-RXN0-513		rxn05597	MNXR101015			iYO844						['META:TRANS-RXN0-513']		['rxn05597']	['MNXR101015']				
LCADi	Lactaldehyde dehydrogenase	LACTALDDEHYDROG-RXN	R01446	rxn01053	MNXR101018	LACTALDDEHYDROG-RXN	iML1515	iYO844		['META:LACTALDDEHYDROG-RXN']	['R01446']	['rxn01053']	['MNXR101018']	['META:LACTALDDEHYDROG-RXN']	['R01446']	['rxn01053']	['MNXR101018']				
LCARS	Lacaldehyde reductase (S-propane-1,2-diol forming)	LACTALDREDUCT-RXN	R02258		MNXR95714	LACTALDREDUCT-RXN	iML1515			['META:LACTALDREDUCT-RXN']	['R02258']		['MNXR95714']								
LCARSyi	Lacaldehyde reductase (S-propane-1,2-diol forming)					RXN-15744	iML1515														
LCTSabc				rxn05598	MNXR101024			iYO844								['rxn05598']	['MNXR101024']				
LCTSt3ipp	Lactose transport via proton aniport (periplasm)			rxn08779	MNXR101026		iML1515					['rxn08779']	['MNXR101026']								
LCTStex	Lactose transport via diffusion (extracellular to periplasm)			rxn08780	MNXR101027		iML1515					['rxn08780']	['MNXR101027']								
LCTStpp	Lactose transport via proton symport (periplasm)			rxn10169; rxn08781	MNXR101025		iML1515					['rxn10169', 'rxn08781']	['MNXR101025']								
LCYSTabc				rxn05599	MNXR101033			iYO844								['rxn05599']	['MNXR101033']				
LDGUNPD	Linear diguanylate phosphodiesterase				MNXR101036		iML1515						['MNXR101036']								
LDH2			R01000	rxn00741	MNXR139020			iYO844							['R01000']	['rxn00741']	['MNXR139020']				
